DATE,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyDewPointTemperature,HourlyRelativeHumidity,HourlyPrecipitation,HourlySeaLevelPressure,HourlyStationPressure,HourlyWindSpeed,HourlyWindDirection,Hour,Month,Season,UHI Intensity
2022-01-08 19:22:00,58.0,57.0,57.0,97.0,0.0,29.994,29.23,11.0,160.0,19,1,Winter,Medium
2022-01-08 19:51:00,61.0,60.0,59.0,94.0,0.0,29.854000000000003,29.24,13.0,170.0,19,1,Winter,Medium
2022-01-08 19:53:00,60.0,59.0,59.0,96.0,0.0,29.92,29.24,13.0,170.0,19,1,Winter,Medium
2022-01-08 20:27:00,61.0,60.0,59.0,93.0,0.0,29.902,29.25,14.0,180.0,20,1,Winter,Medium
2022-01-08 20:53:00,61.0,60.0,60.0,97.0,0.0,29.93,29.24,15.0,170.0,20,1,Winter,Medium
2022-01-08 21:53:00,62.0,61.0,60.0,93.0,0.0,29.95,29.27,11.0,180.0,21,1,Winter,Medium
2022-01-08 22:44:00,63.0,61.0,60.0,90.0,0.0,29.676,29.28,10.0,200.0,22,1,Winter,Medium
2022-01-08 22:53:00,63.0,61.0,60.0,90.0,0.0,29.96,29.28,14.0,190.0,22,1,Winter,Medium
2022-01-08 23:53:00,62.0,60.0,59.0,90.0,0.0,29.95,29.27,15.0,180.0,23,1,Winter,Medium
2022-01-08 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-09 00:34:00,62.0,60.0,59.0,90.0,0.0,29.87,29.28,10.0,180.0,0,1,Winter,Medium
2022-01-09 00:53:00,61.0,60.0,59.0,93.0,0.0,29.96,29.28,8.0,190.0,0,1,Winter,Medium
2022-01-09 01:31:00,58.0,57.0,57.0,97.0,0.0,29.984,29.27,8.0,170.0,1,1,Winter,Medium
2022-01-09 01:53:00,56.0,55.0,55.0,97.0,0.0,29.96,29.28,6.0,170.0,1,1,Winter,Medium
2022-01-09 02:50:00,54.0,54.0,54.0,100.0,0.014,29.932,29.29,5.0,220.0,2,1,Winter,Medium
2022-01-09 02:51:00,53.0,53.0,53.0,100.0,0.0,29.97,29.29,5.0,230.0,2,1,Winter,Medium
2022-01-09 03:02:00,52.0,52.0,52.0,100.0,0.086,29.776,29.29,8.0,200.0,3,1,Winter,Medium
2022-01-09 03:11:00,52.0,52.0,52.0,100.0,0.0,29.9,29.3,8.0,190.0,3,1,Winter,Medium
2022-01-09 03:20:00,53.0,52.0,52.0,96.0,0.0,29.976,29.3,6.0,220.0,3,1,Winter,Medium
2022-01-09 03:42:00,53.0,53.0,53.0,100.0,0.0,29.976,29.31,6.0,220.0,3,1,Winter,Medium
2022-01-09 03:47:00,54.0,53.0,52.0,94.0,0.0,29.882,29.31,5.0,230.0,3,1,Winter,Medium
2022-01-09 03:53:00,53.0,53.0,53.0,100.0,0.0,29.99,29.31,6.0,210.0,3,1,Winter,Medium
2022-01-09 03:55:00,53.0,53.0,53.0,100.0,0.0,29.976,29.31,5.0,220.0,3,1,Winter,Medium
2022-01-09 04:05:00,50.0,50.0,50.0,100.0,0.02,29.890000000000004,29.32,5.0,240.0,4,1,Winter,Medium
2022-01-09 04:53:00,53.0,53.0,53.0,100.0,0.0,30.03,29.34,5.0,280.0,4,1,Winter,Medium
2022-01-09 05:30:00,50.0,49.0,49.0,96.0,0.0,29.944,29.37,7.0,290.0,5,1,Winter,Medium
2022-01-09 05:33:00,51.0,50.0,50.0,96.0,0.0,29.944,29.37,7.0,290.0,5,1,Winter,Medium
2022-01-09 05:40:00,50.0,50.0,50.0,100.0,0.0,29.984,29.38,8.0,290.0,5,1,Winter,Medium
2022-01-09 05:53:00,50.0,49.0,49.0,96.0,0.0,30.06,29.38,6.0,300.0,5,1,Winter,Medium
2022-01-09 06:05:00,49.0,48.0,48.0,97.0,0.0,29.968,29.4,9.0,290.0,6,1,Winter,Medium
2022-01-09 06:37:00,49.0,48.0,48.0,97.0,0.0,30.034,29.43,8.0,300.0,6,1,Winter,Medium
2022-01-09 06:46:00,50.0,49.0,48.0,93.0,0.0,29.944,29.43,8.0,290.0,6,1,Winter,Medium
2022-01-09 06:53:00,50.0,49.0,49.0,96.0,0.0,30.12,29.44,8.0,290.0,6,1,Winter,Medium
2022-01-09 07:53:00,50.0,49.0,48.0,93.0,0.0,30.19,29.51,10.0,310.0,7,1,Winter,Medium
2022-01-09 08:53:00,50.0,49.0,48.0,93.0,0.032,30.23,29.54,17.0,340.0,8,1,Winter,Medium
2022-01-09 09:53:00,46.0,45.0,44.0,93.0,0.006,30.29,29.6,22.0,350.0,9,1,Winter,Medium
2022-01-09 10:16:00,46.0,44.0,42.0,86.0,0.006,30.028,29.62,22.0,350.0,10,1,Winter,Medium
2022-01-09 10:33:00,46.0,43.0,39.0,77.0,0.0139999999999999,30.126,29.64,23.0,360.0,10,1,Winter,Medium
2022-01-09 10:53:00,47.0,43.0,39.0,74.0,0.0,30.34,29.65,24.0,360.0,10,1,Winter,Medium
2022-01-09 11:53:00,48.0,43.0,36.0,63.0,0.0,30.35,29.66,22.0,360.0,11,1,Winter,Medium
2022-01-09 12:53:00,49.0,42.0,34.0,56.0,0.0,30.37,29.67,20.0,10.0,12,1,Winter,Medium
2022-01-09 13:21:00,50.0,43.0,34.0,54.0,0.0,30.2,29.68,20.0,360.0,13,1,Winter,Medium
2022-01-09 13:53:00,50.0,43.0,34.0,54.0,0.0,30.37,29.68,15.0,360.0,13,1,Winter,Medium
2022-01-09 14:53:00,51.0,43.0,34.0,52.0,0.0,30.39,29.7,16.0,350.0,14,1,Winter,Medium
2022-01-09 15:53:00,51.0,43.0,33.0,50.0,0.0,30.41,29.71,17.0,10.0,15,1,Winter,Medium
2022-01-09 16:53:00,51.0,42.0,29.0,43.0,0.0,30.43,29.74,16.0,360.0,16,1,Winter,Medium
2022-01-09 17:53:00,48.0,39.0,26.0,42.0,0.0,30.46,29.76,16.0,360.0,17,1,Winter,Medium
2022-01-09 18:53:00,45.0,37.0,23.0,42.0,0.0,30.51,29.81,11.0,360.0,18,1,Winter,Medium
2022-01-09 19:53:00,43.0,35.0,22.0,43.0,0.0,30.54,29.84,11.0,360.0,19,1,Winter,Medium
2022-01-09 20:53:00,42.0,34.0,21.0,43.0,0.0,30.57,29.87,13.0,10.0,20,1,Winter,Medium
2022-01-09 21:53:00,42.0,34.0,21.0,43.0,0.0,30.58,29.89,10.0,20.0,21,1,Winter,Medium
2022-01-09 22:53:00,41.0,34.0,21.0,45.0,0.0,30.6,29.9,10.0,20.0,22,1,Winter,Medium
2022-01-09 23:53:00,39.0,32.0,21.0,48.0,0.0,30.61,29.91,17.0,20.0,23,1,Winter,Medium
2022-01-09 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-10 00:53:00,36.0,30.0,20.0,52.0,0.0,30.61,29.91,10.0,360.0,0,1,Winter,Medium
2022-01-10 01:53:00,34.0,29.0,20.0,56.0,0.0,30.62,29.92,8.0,350.0,1,1,Winter,Medium
2022-01-10 02:53:00,33.0,29.0,20.0,58.0,0.0,30.63,29.92,6.0,350.0,2,1,Winter,Medium
2022-01-10 03:53:00,32.0,28.0,19.0,59.0,0.0,30.63,29.93,10.0,360.0,3,1,Winter,Low
2022-01-10 04:53:00,31.0,27.0,19.0,61.0,0.0,30.65,29.95,9.0,360.0,4,1,Winter,Low
2022-01-10 05:53:00,30.0,26.0,19.0,64.0,0.0,30.67,29.96,7.0,350.0,5,1,Winter,Low
2022-01-10 06:53:00,27.0,24.0,18.0,69.0,0.0,30.7,29.99,6.0,330.0,6,1,Winter,Low
2022-01-10 07:53:00,26.0,23.0,17.0,69.0,0.0,30.7,29.99,3.0,350.0,7,1,Winter,Low
2022-01-10 08:53:00,33.0,28.0,18.0,54.0,0.0,30.72,30.01,8.0,360.0,8,1,Winter,Medium
2022-01-10 09:53:00,37.0,31.0,21.0,52.0,0.0,30.75,30.03,6.0,360.0,9,1,Winter,Medium
2022-01-10 10:53:00,42.0,35.0,23.0,47.0,0.0,30.74,30.03,5.0,266.0,10,1,Winter,Medium
2022-01-10 11:53:00,47.0,37.0,21.0,36.0,0.0,30.71,30.01,6.0,350.0,11,1,Winter,Medium
2022-01-10 12:53:00,51.0,39.0,18.0,27.0,0.0,30.67,29.97,5.0,270.0,12,1,Winter,Medium
2022-01-10 13:53:00,54.0,40.0,18.0,24.0,0.0,30.64,29.94,6.0,10.0,13,1,Winter,Medium
2022-01-10 14:53:00,55.0,41.0,19.0,24.0,0.0,30.61,29.91,7.0,40.0,14,1,Winter,Medium
2022-01-10 15:53:00,57.0,42.0,19.0,23.0,0.0,30.6,29.9,7.0,20.0,15,1,Winter,Medium
2022-01-10 16:53:00,55.0,41.0,18.0,23.0,0.0,30.61,29.9,3.0,50.0,16,1,Winter,High
2022-01-10 17:53:00,50.0,38.0,20.0,30.0,0.0,30.6,29.9,0.0,0.0,17,1,Winter,High
2022-01-10 18:53:00,37.0,32.0,23.0,57.0,0.0,30.61,29.9,0.0,0.0,18,1,Winter,Medium
2022-01-10 19:53:00,32.0,29.0,22.0,66.0,0.0,30.62,29.9,3.0,300.0,19,1,Winter,Low
2022-01-10 20:53:00,32.0,28.0,21.0,64.0,0.0,30.61,29.9,3.0,320.0,20,1,Winter,Low
2022-01-10 21:53:00,27.0,25.0,21.0,78.0,0.0,30.61,29.9,0.0,0.0,21,1,Winter,Low
2022-01-10 22:53:00,27.0,25.0,21.0,78.0,0.0,30.61,29.9,0.0,0.0,22,1,Winter,Low
2022-01-10 23:53:00,26.0,24.0,21.0,81.0,0.0,30.59,29.88,0.0,0.0,23,1,Winter,Low
2022-01-10 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-11 00:53:00,25.0,23.0,20.0,81.0,0.0,30.57,29.87,0.0,0.0,0,1,Winter,Low
2022-01-11 01:53:00,23.0,22.0,19.0,85.0,0.0,30.56,29.86,0.0,0.0,1,1,Winter,Low
2022-01-11 02:53:00,25.0,23.0,20.0,81.0,0.0,30.57,29.87,5.0,280.0,2,1,Winter,Low
2022-01-11 03:53:00,23.0,22.0,19.0,85.0,0.0,30.57,29.87,0.0,0.0,3,1,Winter,Low
2022-01-11 04:53:00,24.0,22.0,19.0,81.0,0.0,30.56,29.86,0.0,0.0,4,1,Winter,Low
2022-01-11 05:53:00,21.0,20.0,17.0,85.0,0.0,30.56,29.85,0.0,0.0,5,1,Winter,Low
2022-01-11 06:53:00,20.0,19.0,17.0,89.0,0.0,30.58,29.86,0.0,0.0,6,1,Winter,Low
2022-01-11 07:53:00,22.0,21.0,18.0,85.0,0.0,30.59,29.87,3.0,290.0,7,1,Winter,Low
2022-01-11 08:53:00,32.0,30.0,27.0,82.0,0.0,30.59,29.88,0.0,0.0,8,1,Winter,Low
2022-01-11 09:53:00,42.0,37.0,29.0,60.0,0.0,30.58,29.87,3.0,170.0,9,1,Winter,Medium
2022-01-11 10:53:00,54.0,41.0,22.0,29.0,0.0,30.57,29.87,11.0,210.0,10,1,Winter,Medium
2022-01-11 11:53:00,56.0,42.0,21.0,26.0,0.0,30.54,29.84,14.0,210.0,11,1,Winter,Medium
2022-01-11 12:53:00,56.0,42.0,20.0,24.0,0.0,30.51,29.8,14.0,210.0,12,1,Winter,Medium
2022-01-11 13:53:00,58.0,43.0,20.0,23.0,0.0,30.46,29.76,15.0,210.0,13,1,Winter,Medium
2022-01-11 14:53:00,57.0,42.0,18.0,22.0,0.0,30.43,29.73,11.0,220.0,14,1,Winter,Medium
2022-01-11 15:53:00,56.0,41.0,19.0,24.0,0.0,30.42,29.72,10.0,200.0,15,1,Winter,Medium
2022-01-11 16:53:00,53.0,41.0,22.0,30.0,0.0,30.42,29.72,6.0,200.0,16,1,Winter,Medium
2022-01-11 17:53:00,47.0,38.0,23.0,39.0,0.0,30.42,29.71,6.0,190.0,17,1,Winter,Medium
2022-01-11 18:53:00,48.0,38.0,23.0,37.0,0.0,30.42,29.71,7.0,190.0,18,1,Winter,Medium
2022-01-11 19:53:00,44.0,36.0,22.0,41.0,0.0,30.41,29.71,6.0,200.0,19,1,Winter,Medium
2022-01-11 20:53:00,40.0,34.0,24.0,53.0,0.0,30.4,29.69,6.0,190.0,20,1,Winter,Medium
2022-01-11 21:53:00,45.0,37.0,25.0,46.0,0.0,30.39,29.69,10.0,200.0,21,1,Winter,Medium
2022-01-11 22:53:00,43.0,37.0,29.0,58.0,0.0,30.39,29.69,7.0,230.0,22,1,Winter,Medium
2022-01-11 23:53:00,39.0,35.0,29.0,67.0,0.0,30.39,29.69,3.0,230.0,23,1,Winter,Medium
2022-01-11 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-12 00:53:00,37.0,34.0,30.0,76.0,0.0,30.38,29.68,6.0,220.0,0,1,Winter,Medium
2022-01-12 01:53:00,36.0,34.0,30.0,79.0,0.0,30.37,29.67,0.0,0.0,1,1,Winter,Medium
2022-01-12 02:53:00,36.0,34.0,30.0,79.0,0.0,30.35,29.65,5.0,190.0,2,1,Winter,Medium
2022-01-12 03:53:00,34.0,32.0,30.0,85.0,0.0,30.34,29.64,3.0,180.0,3,1,Winter,Medium
2022-01-12 04:53:00,29.0,28.0,27.0,92.0,0.0,30.32,29.61,6.0,170.0,4,1,Winter,Low
2022-01-12 05:53:00,30.0,29.0,28.0,92.0,0.0,30.32,29.62,3.0,190.0,5,1,Winter,Low
2022-01-12 06:53:00,27.0,26.0,25.0,92.0,0.0,30.33,29.63,3.0,190.0,6,1,Winter,Low
2022-01-12 07:53:00,31.0,30.0,28.0,89.0,0.0,30.32,29.62,0.0,0.0,7,1,Winter,Low
2022-01-12 08:53:00,41.0,39.0,36.0,82.0,0.0,30.32,29.61,8.0,210.0,8,1,Winter,Medium
2022-01-12 09:53:00,47.0,42.0,35.0,63.0,0.0,30.32,29.62,10.0,200.0,9,1,Winter,Medium
2022-01-12 10:53:00,52.0,44.0,33.0,49.0,0.0,30.3,29.6,10.0,230.0,10,1,Winter,Medium
2022-01-12 11:53:00,55.0,45.0,33.0,44.0,0.0,30.27,29.57,11.0,230.0,11,1,Winter,Medium
2022-01-12 12:53:00,59.0,46.0,31.0,35.0,0.0,30.24,29.55,10.0,210.0,12,1,Winter,Medium
2022-01-12 13:53:00,61.0,47.0,30.0,31.0,0.0,30.2,29.52,8.0,200.0,13,1,Winter,Medium
2022-01-12 14:53:00,63.0,47.0,26.0,25.0,0.0,30.21,29.52,6.0,260.0,14,1,Winter,Medium
2022-01-12 15:53:00,64.0,47.0,26.0,24.0,0.0,30.19,29.51,7.0,180.0,15,1,Winter,Medium
2022-01-12 16:53:00,62.0,46.0,26.0,25.0,0.0,30.18,29.49,9.0,190.0,16,1,Winter,Medium
2022-01-12 17:53:00,55.0,43.0,26.0,33.0,0.0,30.19,29.49,5.0,190.0,17,1,Winter,Medium
2022-01-12 18:53:00,49.0,40.0,27.0,43.0,0.0,30.18,29.49,5.0,160.0,18,1,Winter,Medium
2022-01-12 19:53:00,44.0,37.0,26.0,49.0,0.0,30.21,29.52,0.0,0.0,19,1,Winter,Medium
2022-01-12 20:53:00,44.0,37.0,27.0,51.0,0.0,30.21,29.51,0.0,0.0,20,1,Winter,Medium
2022-01-12 21:53:00,37.0,33.0,27.0,67.0,0.0,30.2,29.51,0.0,0.0,21,1,Winter,Medium
2022-01-12 22:53:00,37.0,33.0,27.0,67.0,0.0,30.21,29.52,0.0,0.0,22,1,Winter,Medium
2022-01-12 23:53:00,34.0,31.0,27.0,75.0,0.0,30.2,29.51,0.0,0.0,23,1,Winter,Medium
2022-01-12 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-13 00:53:00,32.0,30.0,27.0,82.0,0.0,30.19,29.49,0.0,0.0,0,1,Winter,Low
2022-01-13 01:53:00,32.0,30.0,27.0,82.0,0.0,30.18,29.49,0.0,0.0,1,1,Winter,Low
2022-01-13 02:53:00,30.0,28.0,25.0,82.0,0.0,30.17,29.49,0.0,0.0,2,1,Winter,Low
2022-01-13 03:53:00,32.0,30.0,26.0,79.0,0.0,30.16,29.47,0.0,0.0,3,1,Winter,Low
2022-01-13 04:53:00,30.0,28.0,24.0,79.0,0.0,30.15,29.46,0.0,0.0,4,1,Winter,Low
2022-01-13 05:53:00,29.0,28.0,25.0,85.0,0.0,30.16,29.47,0.0,0.0,5,1,Winter,Low
2022-01-13 06:53:00,34.0,31.0,27.0,75.0,0.0,30.18,29.49,0.0,0.0,6,1,Winter,Medium
2022-01-13 07:53:00,32.0,30.0,26.0,79.0,0.0,30.19,29.49,0.0,0.0,7,1,Winter,Low
2022-01-13 08:53:00,46.0,40.0,33.0,61.0,0.0,30.19,29.49,6.0,300.0,8,1,Winter,Medium
2022-01-13 09:53:00,56.0,44.0,30.0,37.0,0.0,30.2,29.52,6.0,300.0,9,1,Winter,Medium
2022-01-13 10:53:00,62.0,47.0,29.0,29.0,0.0,30.19,29.51,6.0,300.0,10,1,Winter,Medium
2022-01-13 11:53:00,70.0,50.0,26.0,19.0,0.0,30.16,29.47,8.0,340.0,11,1,Winter,Medium
2022-01-13 12:53:00,72.0,50.0,25.0,17.0,0.0,30.12,29.43,9.0,330.0,12,1,Winter,Medium
2022-01-13 13:53:00,74.0,51.0,25.0,16.0,0.0,30.08,29.4,9.0,340.0,13,1,Winter,Medium
2022-01-13 14:19:00,75.0,52.0,25.0,15.0,0.0,30.1,29.39,11.0,310.0,14,1,Winter,Medium
2022-01-13 14:53:00,76.0,52.0,25.0,15.0,0.0,30.07,29.39,10.0,300.0,14,1,Winter,Medium
2022-01-13 15:53:00,75.0,52.0,27.0,17.0,0.0,30.06,29.38,9.0,340.0,15,1,Winter,Medium
2022-01-13 16:53:00,74.0,52.0,27.0,17.0,0.0,30.06,29.38,7.0,330.0,16,1,Winter,Medium
2022-01-13 17:53:00,61.0,46.0,28.0,29.0,0.0,30.06,29.38,0.0,0.0,17,1,Winter,High
2022-01-13 18:53:00,51.0,42.0,30.0,44.0,0.0,30.07,29.38,3.0,280.0,18,1,Winter,High
2022-01-13 19:53:00,52.0,42.0,29.0,41.0,0.0,30.07,29.38,0.0,0.0,19,1,Winter,High
2022-01-13 20:53:00,44.0,38.0,29.0,55.0,0.0,30.07,29.38,0.0,0.0,20,1,Winter,Medium
2022-01-13 21:53:00,44.0,38.0,29.0,55.0,0.0,30.06,29.38,3.0,340.0,21,1,Winter,Medium
2022-01-13 22:53:00,40.0,36.0,29.0,65.0,0.0,30.06,29.38,0.0,0.0,22,1,Winter,Medium
2022-01-13 23:53:00,38.0,34.0,29.0,70.0,0.0,30.05,29.37,5.0,310.0,23,1,Winter,Medium
2022-01-13 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-14 00:53:00,37.0,34.0,29.0,73.0,0.0,30.03,29.35,5.0,310.0,0,1,Winter,Medium
2022-01-14 01:53:00,35.0,32.0,28.0,76.0,0.0,30.02,29.34,3.0,310.0,1,1,Winter,Medium
2022-01-14 02:53:00,33.0,31.0,28.0,82.0,0.0,30.01,29.33,0.0,0.0,2,1,Winter,Medium
2022-01-14 03:53:00,34.0,32.0,28.0,79.0,0.0,30.0,29.32,3.0,300.0,3,1,Winter,Medium
2022-01-14 04:53:00,33.0,31.0,28.0,82.0,0.0,29.98,29.3,5.0,310.0,4,1,Winter,Medium
2022-01-14 05:53:00,33.0,31.0,28.0,82.0,0.0,29.98,29.29,0.0,0.0,5,1,Winter,Medium
2022-01-14 06:53:00,35.0,33.0,29.0,78.0,0.0,29.97,29.28,0.0,0.0,6,1,Winter,Medium
2022-01-14 07:53:00,34.0,32.0,30.0,85.0,0.0,29.96,29.27,0.0,0.0,7,1,Winter,Medium
2022-01-14 08:53:00,45.0,40.0,34.0,66.0,0.0,29.96,29.27,5.0,140.0,8,1,Winter,Medium
2022-01-14 09:53:00,55.0,45.0,34.0,45.0,0.0,29.96,29.27,6.0,150.0,9,1,Winter,Medium
2022-01-14 10:53:00,64.0,49.0,31.0,29.0,0.0,29.91,29.23,16.0,140.0,10,1,Winter,Medium
2022-01-14 11:53:00,67.0,50.0,31.0,26.0,0.0,29.86,29.18,14.0,150.0,11,1,Winter,Medium
2022-01-14 12:53:00,70.0,51.0,31.0,23.0,0.0,29.83,29.14,17.0,160.0,12,1,Winter,Medium
2022-01-14 13:53:00,73.0,53.0,31.0,21.0,0.0,29.77,29.09,16.0,170.0,13,1,Winter,Medium
2022-01-14 14:53:00,73.0,53.0,28.0,17.0,0.0,29.72,29.05,15.0,170.0,14,1,Winter,Medium
2022-01-14 15:53:00,73.0,52.0,29.0,19.0,0.0,29.72,29.05,17.0,170.0,15,1,Winter,Medium
2022-01-14 16:53:00,71.0,51.0,30.0,22.0,0.0,29.7,29.03,15.0,160.0,16,1,Winter,Medium
2022-01-14 17:53:00,69.0,51.0,32.0,25.0,0.0,29.7,29.02,11.0,140.0,17,1,Winter,Medium
2022-01-14 18:53:00,67.0,50.0,32.0,27.0,0.0,29.7,29.03,11.0,140.0,18,1,Winter,Medium
2022-01-14 19:53:00,64.0,49.0,33.0,32.0,0.0,29.7,29.03,7.0,140.0,19,1,Winter,Medium
2022-01-14 20:53:00,59.0,47.0,33.0,38.0,0.0,29.73,29.05,8.0,190.0,20,1,Winter,Medium
2022-01-14 21:53:00,59.0,45.0,28.0,31.0,0.0,29.74,29.06,14.0,290.0,21,1,Winter,Medium
2022-01-14 22:44:00,53.0,44.0,34.0,48.0,0.0,29.878000000000004,29.11,29.0,330.0,22,1,Winter,Medium
2022-01-14 22:53:00,52.0,44.0,34.0,50.0,0.0,29.8,29.12,30.0,330.0,22,1,Winter,Medium
2022-01-14 23:26:00,50.0,43.0,34.0,54.0,0.0,29.940000000000005,29.16,28.0,340.0,23,1,Winter,Medium
2022-01-14 23:53:00,48.0,41.0,33.0,56.0,0.0,29.87,29.19,29.0,340.0,23,1,Winter,Medium
2022-01-14 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-15 00:53:00,45.0,39.0,32.0,61.0,0.0,29.92,29.24,24.0,340.0,0,1,Winter,Medium
2022-01-15 01:53:00,42.0,37.0,30.0,62.0,0.0,29.96,29.29,26.0,340.0,1,1,Winter,Medium
2022-01-15 02:53:00,42.0,36.0,28.0,58.0,0.0,30.03,29.35,18.0,330.0,2,1,Winter,Medium
2022-01-15 03:53:00,40.0,34.0,25.0,55.0,0.0,30.04,29.37,22.0,340.0,3,1,Winter,Medium
2022-01-15 04:53:00,38.0,32.0,23.0,55.0,0.0,30.07,29.39,25.0,340.0,4,1,Winter,Medium
2022-01-15 05:53:00,35.0,30.0,22.0,59.0,0.0,30.11,29.43,22.0,330.0,5,1,Winter,Medium
2022-01-15 06:53:00,35.0,29.0,19.0,52.0,0.0,30.15,29.47,29.0,330.0,6,1,Winter,Medium
2022-01-15 07:53:00,34.0,29.0,18.0,52.0,0.0,30.16,29.47,20.0,340.0,7,1,Winter,Medium
2022-01-15 08:53:00,34.0,29.0,18.0,52.0,0.0,30.18,29.49,20.0,310.0,8,1,Winter,Medium
2022-01-15 09:53:00,34.0,28.0,17.0,50.0,0.0,30.21,29.52,23.0,330.0,9,1,Winter,Medium
2022-01-15 10:53:00,35.0,29.0,17.0,48.0,0.0,30.22,29.52,22.0,330.0,10,1,Winter,Medium
2022-01-15 11:53:00,34.0,28.0,17.0,50.0,0.0,30.22,29.52,25.0,320.0,11,1,Winter,Medium
2022-01-15 12:53:00,32.0,27.0,18.0,56.0,0.0,30.21,29.51,20.0,330.0,12,1,Winter,Low
2022-01-15 13:53:00,32.0,27.0,17.0,54.0,0.0,30.19,29.49,23.0,330.0,13,1,Winter,Low
2022-01-15 14:53:00,32.0,27.0,17.0,54.0,0.0,30.18,29.49,25.0,320.0,14,1,Winter,Low
2022-01-15 15:53:00,32.0,27.0,16.0,52.0,0.0,30.2,29.49,23.0,320.0,15,1,Winter,Low
2022-01-15 16:53:00,31.0,26.0,16.0,54.0,0.0,30.21,29.51,17.0,340.0,16,1,Winter,Low
2022-01-15 17:53:00,31.0,26.0,17.0,56.0,0.0,30.23,29.52,18.0,340.0,17,1,Winter,Low
2022-01-15 18:53:00,31.0,27.0,18.0,59.0,0.0,30.23,29.52,18.0,340.0,18,1,Winter,Low
2022-01-15 19:53:00,31.0,27.0,18.0,59.0,0.0,30.24,29.54,17.0,330.0,19,1,Winter,Low
2022-01-15 20:53:00,31.0,27.0,19.0,61.0,0.0,30.25,29.54,15.0,330.0,20,1,Winter,Low
2022-01-15 21:44:00,32.0,28.0,20.0,61.0,0.0,30.344000000000005,29.55,13.0,340.0,21,1,Winter,Low
2022-01-15 21:53:00,31.0,28.0,21.0,67.0,0.0,30.25,29.54,14.0,340.0,21,1,Winter,Low
2022-01-15 22:06:00,31.0,28.0,21.0,67.0,0.0,30.416,29.54,15.0,330.0,22,1,Winter,Low
2022-01-15 22:53:00,32.0,29.0,22.0,66.0,0.0,30.24,29.54,13.0,330.0,22,1,Winter,Low
2022-01-15 23:53:00,33.0,29.0,22.0,64.0,0.0,30.23,29.52,13.0,330.0,23,1,Winter,Medium
2022-01-15 23:59:00,65.040030719017,56.97726389428682,50.65560245587107,64.74489110620742,0.0086683445829996,30.012730285714287,29.32927454598427,9.427593521018126,165.3475037073653,23,1,Winter,Medium
2022-01-16 00:53:00,33.0,29.0,22.0,64.0,0.0,30.22,29.52,13.0,330.0,0,1,Winter,Medium
2022-01-16 01:53:00,30.0,27.0,22.0,72.0,0.0,30.18,29.48,9.0,320.0,1,1,Winter,Low
2022-01-16 02:53:00,29.0,26.0,21.0,72.0,0.0,30.21,29.51,8.0,320.0,2,1,Winter,Low
2022-01-16 03:53:00,29.0,26.0,21.0,72.0,0.0,30.19,29.49,10.0,320.0,3,1,Winter,Low
2022-01-16 04:53:00,28.0,26.0,21.0,75.0,0.0,30.16,29.47,9.0,340.0,4,1,Winter,Low
2022-01-16 05:53:00,26.0,24.0,20.0,78.0,0.0,30.17,29.47,7.0,320.0,5,1,Winter,Low
2022-01-16 06:53:00,24.0,23.0,20.0,84.0,0.0,30.17,29.47,5.0,280.0,6,1,Winter,Low
2022-01-16 07:53:00,24.0,22.0,19.0,81.0,0.0,30.18,29.48,6.0,280.0,7,1,Winter,Low
2022-01-16 08:53:00,29.0,27.0,22.0,75.0,0.0,30.17,29.47,5.0,290.0,8,1,Winter,Low
2022-01-16 09:53:00,33.0,30.0,24.0,70.0,0.0,30.18,29.48,8.0,290.0,9,1,Winter,Medium
2022-01-16 10:53:00,38.0,33.0,25.0,60.0,0.0,30.17,29.47,7.0,320.0,10,1,Winter,Medium
2022-01-16 11:53:00,43.0,37.0,27.0,53.0,0.0,30.14,29.45,8.0,280.0,11,1,Winter,Medium
2022-01-16 12:53:00,47.0,38.0,26.0,44.0,0.0,30.09,29.4,6.0,172.0,12,1,Winter,Medium
2022-01-16 13:53:00,50.0,39.0,24.0,36.0,0.0,30.06,29.36,0.0,0.0,13,1,Winter,High
